-0.933117,99.720398,-2.501576,56.000000,61.000000,0.000000,0.000000,0.971722,0.028278,0.000000,0.000000
-2.366188,97.998055,-2.922098,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.217347,98.076424,5.473057,61.000000,1.000000,0.000000,0.000000,0.932351,0.067649,0.000000,0.000000
-2.138359,99.937149,6.038207,61.000000,1.000000,0.000000,0.000000,0.914410,0.085590,0.000000,0.000000
4.261238,102.694687,10.514110,56.000000,1.000000,0.000000,0.000000,0.526367,0.473633,0.000000,0.000000
0.325481,102.996704,10.131402,56.000000,1.000000,0.000000,0.000000,0.789652,0.210348,0.000000,0.000000
0.180868,106.452370,12.480311,1.000000,56.000000,0.000000,0.000000,0.725365,0.274635,0.000000,0.000000
5.959404,105.945297,13.039975,1.000000,56.000000,0.000000,0.000000,0.604376,0.395624,0.000000,0.000000
4.943880,116.587189,10.990443,1.000000,2.000000,0.000000,0.000000,0.777110,0.222890,0.000000,0.000000
0.165654,115.662460,10.497127,1.000000,2.000000,0.000000,0.000000,0.778925,0.221075,0.000000,0.000000
0.169011,123.054031,7.551857,1.000000,2.000000,0.000000,0.000000,0.597242,0.402758,0.000000,0.000000
4.201249,123.426590,7.972181,1.000000,2.000000,0.000000,0.000000,0.622771,0.377229,0.000000,0.000000
16.144304,118.859550,-6.860279,1.000000,2.000000,56.000000,0.000000,0.709572,0.285889,0.004539,0.000000
16.641279,118.952461,-2.318758,1.000000,2.000000,0.000000,0.000000,0.736574,0.263426,0.000000,0.000000
14.465434,123.943108,-2.762052,1.000000,2.000000,0.000000,0.000000,0.587391,0.412609,0.000000,0.000000
14.329535,123.688683,-6.674228,1.000000,2.000000,0.000000,0.000000,0.579746,0.420254,0.000000,0.000000
6.609995,122.033928,-12.691922,1.000000,2.000000,0.000000,0.000000,0.626249,0.373751,0.000000,0.000000
6.761019,114.700165,-12.637612,1.000000,2.000000,56.000000,0.000000,0.706344,0.256487,0.037170,0.000000
12.116771,117.160820,-10.634476,1.000000,2.000000,0.000000,0.000000,0.719808,0.280192,0.000000,0.000000
11.114485,122.863770,-10.472044,1.000000,2.000000,0.000000,0.000000,0.619401,0.380599,0.000000,0.000000
0.160642,112.818993,-13.274383,1.000000,2.000000,56.000000,0.000000,0.765203,0.220648,0.014149,0.000000
6.761019,114.700165,-12.637612,1.000000,2.000000,56.000000,0.000000,0.706344,0.256487,0.037170,0.000000
6.609995,122.033928,-12.691922,1.000000,2.000000,0.000000,0.000000,0.626249,0.373751,0.000000,0.000000
0.167101,121.349716,-13.768011,1.000000,2.000000,0.000000,0.000000,0.627191,0.372809,0.000000,0.000000
0.180868,106.452370,12.480311,1.000000,56.000000,0.000000,0.000000,0.725365,0.274635,0.000000,0.000000
0.161724,109.882309,13.060798,1.000000,56.000000,0.000000,0.000000,0.830563,0.169437,0.000000,0.000000
5.494517,110.803368,12.585074,1.000000,56.000000,0.000000,0.000000,0.790600,0.209400,0.000000,0.000000
5.959404,105.945297,13.039975,1.000000,56.000000,0.000000,0.000000,0.604376,0.395624,0.000000,0.000000
19.708357,109.588066,-1.629537,1.000000,56.000000,0.000000,0.000000,0.598931,0.401069,0.000000,0.000000
18.555815,113.574333,-1.844587,1.000000,56.000000,0.000000,0.000000,0.782669,0.217331,0.000000,0.000000
17.894016,113.453209,-7.023072,1.000000,56.000000,0.000000,0.000000,0.774537,0.225463,0.000000,0.000000
18.978266,109.569427,-7.248796,1.000000,56.000000,0.000000,0.000000,0.608843,0.391157,0.000000,0.000000
10.484331,117.908638,7.469236,1.000000,2.000000,0.000000,0.000000,0.754624,0.245376,0.000000,0.000000
4.943880,116.587189,10.990443,1.000000,2.000000,0.000000,0.000000,0.777110,0.222890,0.000000,0.000000
4.201249,123.426590,7.972181,1.000000,2.000000,0.000000,0.000000,0.622771,0.377229,0.000000,0.000000
8.894918,123.830093,5.045471,1.000000,2.000000,0.000000,0.000000,0.607401,0.392599,0.000000,0.000000
5.959404,105.945297,13.039975,1.000000,56.000000,0.000000,0.000000,0.604376,0.395624,0.000000,0.000000
5.494517,110.803368,12.585074,1.000000,56.000000,0.000000,0.000000,0.790600,0.209400,0.000000,0.000000
11.877433,112.347198,9.588201,1.000000,56.000000,0.000000,0.000000,0.782090,0.217910,0.000000,0.000000
13.100714,107.447739,10.310516,1.000000,56.000000,0.000000,0.000000,0.545687,0.454313,0.000000,0.000000
6.276076,104.390633,-10.935845,1.000000,56.000000,0.000000,0.000000,0.648325,0.351675,0.000000,0.000000
13.464077,107.317329,-10.987747,1.000000,56.000000,0.000000,0.000000,0.595103,0.404897,0.000000,0.000000
12.957767,111.390099,-10.772329,1.000000,56.000000,0.000000,0.000000,0.768591,0.231409,0.000000,0.000000
6.591490,108.772591,-11.907668,1.000000,56.000000,0.000000,0.000000,0.777634,0.222366,0.000000,0.000000
6.276076,104.390633,-10.935845,1.000000,56.000000,0.000000,0.000000,0.648325,0.351675,0.000000,0.000000
6.591490,108.772591,-11.907668,1.000000,56.000000,0.000000,0.000000,0.777634,0.222366,0.000000,0.000000
0.159541,107.327049,-11.877770,1.000000,56.000000,0.000000,0.000000,0.872319,0.127681,0.000000,0.000000
0.176639,102.901337,-9.852098,1.000000,56.000000,0.000000,0.000000,0.809084,0.190916,0.000000,0.000000
15.026442,118.681122,2.210487,1.000000,2.000000,0.000000,0.000000,0.707731,0.292269,0.000000,0.000000
10.484331,117.908638,7.469236,1.000000,2.000000,0.000000,0.000000,0.754624,0.245376,0.000000,0.000000
8.894918,123.830093,5.045471,1.000000,2.000000,0.000000,0.000000,0.607401,0.392599,0.000000,0.000000
12.840666,123.912376,0.917173,1.000000,2.000000,0.000000,0.000000,0.576235,0.423765,0.000000,0.000000
13.100714,107.447739,10.310516,1.000000,56.000000,0.000000,0.000000,0.545687,0.454313,0.000000,0.000000
11.877433,112.347198,9.588201,1.000000,56.000000,0.000000,0.000000,0.782090,0.217910,0.000000,0.000000
16.917681,113.280006,3.307713,1.000000,56.000000,0.000000,0.000000,0.788145,0.211855,0.000000,0.000000
18.206053,108.973602,3.852813,1.000000,56.000000,0.000000,0.000000,0.576149,0.423851,0.000000,0.000000
18.978266,109.569427,-7.248796,1.000000,56.000000,0.000000,0.000000,0.608843,0.391157,0.000000,0.000000
17.894016,113.453209,-7.023072,1.000000,56.000000,0.000000,0.000000,0.774537,0.225463,0.000000,0.000000
12.957767,111.390099,-10.772329,1.000000,56.000000,0.000000,0.000000,0.768591,0.231409,0.000000,0.000000
13.464077,107.317329,-10.987747,1.000000,56.000000,0.000000,0.000000,0.595103,0.404897,0.000000,0.000000
11.114485,122.863770,-10.472044,1.000000,2.000000,0.000000,0.000000,0.619401,0.380599,0.000000,0.000000
12.116771,117.160820,-10.634476,1.000000,2.000000,0.000000,0.000000,0.719808,0.280192,0.000000,0.000000
16.144304,118.859550,-6.860279,1.000000,2.000000,56.000000,0.000000,0.709572,0.285889,0.004539,0.000000
14.329535,123.688683,-6.674228,1.000000,2.000000,0.000000,0.000000,0.579746,0.420254,0.000000,0.000000
2.311314,99.840744,5.715704,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.183587,100.327644,5.593387,61.000000,56.000000,1.000000,0.000000,0.599889,0.369585,0.030526,0.000000
0.325481,102.996704,10.131402,56.000000,1.000000,0.000000,0.000000,0.789652,0.210348,0.000000,0.000000
4.261238,102.694687,10.514110,56.000000,1.000000,0.000000,0.000000,0.526367,0.473633,0.000000,0.000000
6.276076,104.390633,-10.935845,1.000000,56.000000,0.000000,0.000000,0.648325,0.351675,0.000000,0.000000
0.176639,102.901337,-9.852098,1.000000,56.000000,0.000000,0.000000,0.809084,0.190916,0.000000,0.000000
0.286938,99.722610,-2.647147,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.616557,99.469467,-2.569823,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.616557,99.469467,-2.569823,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.286938,99.722610,-2.647147,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.183587,100.327644,5.593387,61.000000,56.000000,1.000000,0.000000,0.599889,0.369585,0.030526,0.000000
2.311314,99.840744,5.715704,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.464077,107.317329,-10.987747,1.000000,56.000000,0.000000,0.000000,0.595103,0.404897,0.000000,0.000000
6.276076,104.390633,-10.935845,1.000000,56.000000,0.000000,0.000000,0.648325,0.351675,0.000000,0.000000
6.924890,99.764526,-10.412518,56.000000,1.000000,0.000000,0.000000,0.569270,0.430730,0.000000,0.000000
13.762674,102.300316,-10.923487,56.000000,1.000000,0.000000,0.000000,0.644692,0.355308,0.000000,0.000000
19.708357,109.588066,-1.629537,1.000000,56.000000,0.000000,0.000000,0.598931,0.401069,0.000000,0.000000
18.978266,109.569427,-7.248796,1.000000,56.000000,0.000000,0.000000,0.608843,0.391157,0.000000,0.000000
19.356199,104.200615,-7.590904,56.000000,1.000000,0.000000,0.000000,0.690657,0.309343,0.000000,0.000000
20.323620,104.207344,-1.940413,56.000000,1.000000,0.000000,0.000000,0.700105,0.299895,0.000000,0.000000
4.261238,102.694687,10.514110,56.000000,1.000000,0.000000,0.000000,0.526367,0.473633,0.000000,0.000000
5.959404,105.945297,13.039975,1.000000,56.000000,0.000000,0.000000,0.604376,0.395624,0.000000,0.000000
10.456201,100.862564,10.133396,56.000000,1.000000,0.000000,0.000000,0.697033,0.302967,0.000000,0.000000
7.528426,99.258614,9.356296,56.000000,1.000000,0.000000,0.000000,0.920129,0.079871,0.000000,0.000000
5.959404,105.945297,13.039975,1.000000,56.000000,0.000000,0.000000,0.604376,0.395624,0.000000,0.000000
13.100714,107.447739,10.310516,1.000000,56.000000,0.000000,0.000000,0.545687,0.454313,0.000000,0.000000
14.420160,102.346275,9.551951,56.000000,1.000000,0.000000,0.000000,0.668086,0.331914,0.000000,0.000000
10.456201,100.862564,10.133396,56.000000,1.000000,0.000000,0.000000,0.697033,0.302967,0.000000,0.000000
13.100714,107.447739,10.310516,1.000000,56.000000,0.000000,0.000000,0.545687,0.454313,0.000000,0.000000
18.206053,108.973602,3.852813,1.000000,56.000000,0.000000,0.000000,0.576149,0.423851,0.000000,0.000000
19.029678,103.568558,3.689193,56.000000,1.000000,0.000000,0.000000,0.702121,0.297879,0.000000,0.000000
14.420160,102.346275,9.551951,56.000000,1.000000,0.000000,0.000000,0.668086,0.331914,0.000000,0.000000
18.978266,109.569427,-7.248796,1.000000,56.000000,0.000000,0.000000,0.608843,0.391157,0.000000,0.000000
13.464077,107.317329,-10.987747,1.000000,56.000000,0.000000,0.000000,0.595103,0.404897,0.000000,0.000000
13.762674,102.300316,-10.923487,56.000000,1.000000,0.000000,0.000000,0.644692,0.355308,0.000000,0.000000
19.356199,104.200615,-7.590904,56.000000,1.000000,0.000000,0.000000,0.690657,0.309343,0.000000,0.000000
2.311314,99.840744,5.715704,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
4.261238,102.694687,10.514110,56.000000,1.000000,0.000000,0.000000,0.526367,0.473633,0.000000,0.000000
7.528426,99.258614,9.356296,56.000000,1.000000,0.000000,0.000000,0.920129,0.079871,0.000000,0.000000
3.556552,97.377480,4.854107,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.276076,104.390633,-10.935845,1.000000,56.000000,0.000000,0.000000,0.648325,0.351675,0.000000,0.000000
1.616557,99.469467,-2.569823,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.556446,97.752930,-2.974696,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
6.924890,99.764526,-10.412518,56.000000,1.000000,0.000000,0.000000,0.569270,0.430730,0.000000,0.000000
1.616557,99.469467,-2.569823,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.311314,99.840744,5.715704,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
3.556552,97.377480,4.854107,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
2.556446,97.752930,-2.974696,56.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-14.092628,123.924461,-1.219545,1.000000,2.000000,0.000000,0.000000,0.537208,0.462792,0.000000,0.000000
-11.376847,123.885590,2.451690,1.000000,2.000000,0.000000,0.000000,0.525978,0.474022,0.000000,0.000000
-13.397814,118.466133,4.107444,1.000000,2.000000,0.000000,0.000000,0.766511,0.233489,0.000000,0.000000
-16.200077,118.884140,-0.575873,1.000000,2.000000,0.000000,0.000000,0.766355,0.233645,0.000000,0.000000
-18.196547,113.474823,-0.028079,1.000000,61.000000,0.000000,0.000000,0.872553,0.127447,0.000000,0.000000
-15.194701,113.050583,5.884221,1.000000,61.000000,0.000000,0.000000,0.861155,0.138845,0.000000,0.000000
-16.461777,108.839058,6.494092,1.000000,61.000000,0.000000,0.000000,0.663774,0.336226,0.000000,0.000000
-19.470707,109.597534,0.189866,1.000000,61.000000,0.000000,0.000000,0.693660,0.306340,0.000000,0.000000
-20.503281,105.002892,-0.036423,61.000000,1.000000,0.000000,0.000000,0.615422,0.384578,0.000000,0.000000
-19.470707,109.597534,0.189866,1.000000,61.000000,0.000000,0.000000,0.693660,0.306340,0.000000,0.000000
-16.461777,108.839058,6.494092,1.000000,61.000000,0.000000,0.000000,0.663774,0.336226,0.000000,0.000000
-17.367151,104.287460,6.238106,61.000000,1.000000,0.000000,0.000000,0.623751,0.376249,0.000000,0.000000
-13.528247,76.681030,-8.943865,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.289478,71.814102,-7.788311,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-7.071147,71.522110,-6.145041,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.772630,76.782181,-6.879144,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.528247,76.681030,-8.943865,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.772630,76.782181,-6.879144,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.347333,77.070374,-6.418246,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.522332,76.953743,-8.223286,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.772630,76.782181,-6.879144,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-7.071147,71.522110,-6.145041,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.270202,71.530685,-0.968597,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.178700,76.620918,-1.025420,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.178700,76.620918,-1.025420,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.870963,76.872101,-1.122567,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.347333,77.070374,-6.418246,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.772630,76.782181,-6.879144,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.080976,76.857834,4.655128,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.178700,76.620918,-1.025420,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-5.270202,71.530685,-0.968597,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.710958,71.796539,4.335478,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.080976,76.857834,4.655128,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-6.572273,77.133179,4.259535,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.870963,76.872101,-1.122567,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.178700,76.620918,-1.025420,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.149335,71.941872,7.353963,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.181828,76.944550,8.320936,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-8.187449,77.014671,7.397741,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-8.666669,71.903969,6.663876,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-17.231319,71.995789,5.150142,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.336388,77.125099,5.257768,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.181828,76.944550,8.320936,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.149335,71.941872,7.353963,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.178058,77.302032,7.381966,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.181828,76.944550,8.320936,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.336388,77.125099,5.257768,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-17.655617,77.432007,4.934653,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-17.476330,71.723366,-5.099187,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.433081,76.798088,-6.041369,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.675987,77.036827,-1.357738,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.641535,71.822350,-0.795531,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.433081,76.798088,-6.041369,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-17.866665,77.046387,-5.803701,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.041452,77.232750,-1.192346,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.675987,77.036827,-1.357738,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.305302,84.795189,5.001257,61.000000,1.000000,0.000000,0.000000,0.991363,0.008637,0.000000,0.000000
-21.376556,84.744186,-1.129936,61.000000,1.000000,0.000000,0.000000,0.996895,0.003105,0.000000,0.000000
-21.308958,87.948639,-1.133759,61.000000,1.000000,0.000000,0.000000,0.993847,0.006153,0.000000,0.000000
-19.651215,87.896111,4.875679,61.000000,1.000000,0.000000,0.000000,0.987014,0.012986,0.000000,0.000000
-21.308958,87.948639,-1.133759,61.000000,1.000000,0.000000,0.000000,0.993847,0.006153,0.000000,0.000000
-20.666103,88.694748,-0.886569,61.000000,1.000000,0.000000,0.000000,0.993847,0.006153,0.000000,0.000000
-18.909559,88.188271,4.984057,61.000000,1.000000,0.000000,0.000000,0.986331,0.013669,0.000000,0.000000
-19.651215,87.896111,4.875679,61.000000,1.000000,0.000000,0.000000,0.987014,0.012986,0.000000,0.000000
-18.909559,88.188271,4.984057,61.000000,1.000000,0.000000,0.000000,0.986331,0.013669,0.000000,0.000000
-18.487661,84.754333,5.091650,61.000000,1.000000,0.000000,0.000000,0.990890,0.009110,0.000000,0.000000
-19.305302,84.795189,5.001257,61.000000,1.000000,0.000000,0.000000,0.991363,0.008637,0.000000,0.000000
-19.651215,87.896111,4.875679,61.000000,1.000000,0.000000,0.000000,0.987014,0.012986,0.000000,0.000000
-21.376556,84.744186,-1.129936,61.000000,1.000000,0.000000,0.000000,0.996895,0.003105,0.000000,0.000000
-19.305302,84.795189,5.001257,61.000000,1.000000,0.000000,0.000000,0.991363,0.008637,0.000000,0.000000
-18.955347,80.401642,4.757350,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-20.484428,80.449997,-0.860557,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.104168,79.986412,4.932424,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.955347,80.401642,4.757350,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.305302,84.795189,5.001257,61.000000,1.000000,0.000000,0.000000,0.991363,0.008637,0.000000,0.000000
-18.487661,84.754333,5.091650,61.000000,1.000000,0.000000,0.000000,0.990890,0.009110,0.000000,0.000000
-18.104168,79.986412,4.932424,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.836226,79.932480,-1.027196,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-20.484428,80.449997,-0.860557,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.955347,80.401642,4.757350,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.485680,84.625793,-6.843985,61.000000,1.000000,0.000000,0.000000,0.996279,0.003721,0.000000,0.000000
-19.809254,88.150108,-6.801645,61.000000,1.000000,0.000000,0.000000,0.991807,0.008193,0.000000,0.000000
-21.308958,87.948639,-1.133759,61.000000,1.000000,0.000000,0.000000,0.993847,0.006153,0.000000,0.000000
-21.376556,84.744186,-1.129936,61.000000,1.000000,0.000000,0.000000,0.996895,0.003105,0.000000,0.000000
-21.376556,84.744186,-1.129936,61.000000,1.000000,0.000000,0.000000,0.996895,0.003105,0.000000,0.000000
-20.484428,80.449997,-0.860557,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.690062,80.566811,-6.251870,61.000000,1.000000,0.000000,0.000000,0.998453,0.001547,0.000000,0.000000
-19.485680,84.625793,-6.843985,61.000000,1.000000,0.000000,0.000000,0.996279,0.003721,0.000000,0.000000
-21.308958,87.948639,-1.133759,61.000000,1.000000,0.000000,0.000000,0.993847,0.006153,0.000000,0.000000
-19.809254,88.150108,-6.801645,61.000000,1.000000,0.000000,0.000000,0.991807,0.008193,0.000000,0.000000
-19.625063,88.766388,-6.676589,61.000000,1.000000,0.000000,0.000000,0.990422,0.009578,0.000000,0.000000
-20.666103,88.694748,-0.886569,61.000000,1.000000,0.000000,0.000000,0.993847,0.006153,0.000000,0.000000
-16.835951,84.362061,-9.229935,61.000000,1.000000,0.000000,0.000000,0.995211,0.004789,0.000000,0.000000
-17.519995,88.041016,-9.482422,61.000000,1.000000,0.000000,0.000000,0.989253,0.010747,0.000000,0.000000
-19.809254,88.150108,-6.801645,61.000000,1.000000,0.000000,0.000000,0.991807,0.008193,0.000000,0.000000
-19.485680,84.625793,-6.843985,61.000000,1.000000,0.000000,0.000000,0.996279,0.003721,0.000000,0.000000
-19.485680,84.625793,-6.843985,61.000000,1.000000,0.000000,0.000000,0.996279,0.003721,0.000000,0.000000
-18.690062,80.566811,-6.251870,61.000000,1.000000,0.000000,0.000000,0.998453,0.001547,0.000000,0.000000
-16.726994,80.691650,-8.695704,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-16.835951,84.362061,-9.229935,61.000000,1.000000,0.000000,0.000000,0.995211,0.004789,0.000000,0.000000
-16.796034,88.617844,-9.566710,61.000000,1.000000,0.000000,0.000000,0.987055,0.012945,0.000000,0.000000
-19.625063,88.766388,-6.676589,61.000000,1.000000,0.000000,0.000000,0.990422,0.009578,0.000000,0.000000
-19.809254,88.150108,-6.801645,61.000000,1.000000,0.000000,0.000000,0.991807,0.008193,0.000000,0.000000
-17.519995,88.041016,-9.482422,61.000000,1.000000,0.000000,0.000000,0.989253,0.010747,0.000000,0.000000
-16.796034,88.617844,-9.566710,61.000000,1.000000,0.000000,0.000000,0.987055,0.012945,0.000000,0.000000
-17.519995,88.041016,-9.482422,61.000000,1.000000,0.000000,0.000000,0.989253,0.010747,0.000000,0.000000
-16.835951,84.362061,-9.229935,61.000000,1.000000,0.000000,0.000000,0.995211,0.004789,0.000000,0.000000
-16.072762,84.595970,-9.371134,61.000000,1.000000,0.000000,0.000000,0.994675,0.005325,0.000000,0.000000
-15.859894,80.452347,-8.629590,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-16.072762,84.595970,-9.371134,61.000000,1.000000,0.000000,0.000000,0.994675,0.005325,0.000000,0.000000
-16.835951,84.362061,-9.229935,61.000000,1.000000,0.000000,0.000000,0.995211,0.004789,0.000000,0.000000
-16.726994,80.691650,-8.695704,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-20.484428,80.449997,-0.860557,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-19.836226,79.932480,-1.027196,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.405603,80.045738,-6.104457,61.000000,1.000000,0.000000,0.000000,0.998760,0.001240,0.000000,0.000000
-18.690062,80.566811,-6.251870,61.000000,1.000000,0.000000,0.000000,0.998453,0.001547,0.000000,0.000000
-15.859894,80.452347,-8.629590,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-16.726994,80.691650,-8.695704,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.690062,80.566811,-6.251870,61.000000,1.000000,0.000000,0.000000,0.998453,0.001547,0.000000,0.000000
-18.405603,80.045738,-6.104457,61.000000,1.000000,0.000000,0.000000,0.998760,0.001240,0.000000,0.000000
-13.181828,76.944550,8.320936,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-13.178058,77.302032,7.381966,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-8.753554,77.234138,6.661508,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-8.187449,77.014671,7.397741,61.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-7.050990,58.352242,5.571222,62.000000,61.000000,0.000000,0.000000,0.611311,0.388689,0.000000,0.000000
-6.109246,57.701656,0.858618,62.000000,61.000000,0.000000,0.000000,0.604620,0.395380,0.000000,0.000000
-5.948873,53.911804,1.416951,62.000000,61.000000,0.000000,0.000000,0.762752,0.237248,0.000000,0.000000
-6.859188,54.658337,6.161827,62.000000,61.000000,0.000000,0.000000,0.776104,0.223896,0.000000,0.000000
-8.975770,54.873409,8.525026,62.000000,61.000000,0.000000,0.000000,0.941904,0.058096,0.000000,0.000000
-13.121364,53.553562,9.762460,62.000000,61.000000,0.000000,0.000000,0.926479,0.073521,0.000000,0.000000
-13.217216,57.536320,9.029315,62.000000,61.000000,0.000000,0.000000,0.687101,0.312899,0.000000,0.000000
-9.087313,58.599331,7.910754,62.000000,61.000000,0.000000,0.000000,0.712031,0.287969,0.000000,0.000000
-17.776197,57.765926,2.002982,62.000000,61.000000,0.000000,0.000000,0.592946,0.407054,0.000000,0.000000
-16.603394,57.001854,7.704319,62.000000,61.000000,0.000000,0.000000,0.615605,0.384395,0.000000,0.000000
-16.562304,52.786465,8.658708,62.000000,61.000000,0.000000,0.000000,0.913787,0.086213,0.000000,0.000000
-17.730268,53.477928,2.887810,62.000000,61.000000,0.000000,0.000000,0.795210,0.204790,0.000000,0.000000
-16.391033,57.661194,-2.045914,61.000000,62.000000,0.000000,0.000000,0.516826,0.483174,0.000000,0.000000
